Rating,Review,Comments
4,Good,Fingerprint sensor is very badREAD MORE
4,Terrific,Nice work ok best Quality productsREAD MORE
5,Best in the market!,Nice mobileREAD MORE
4,Classy product,Very good 👌👌READ MORE
5,Fair,NiceREAD MORE
4,Really Nice,Good phone in this price range camera is not that good but according to price it is worth.READ MORE
3,Must buy!,NiceREAD MORE
4,Terrific purchase,Awesome phoneREAD MORE
4,Best in the market!,Awesome productREAD MORE
5,Fabulous!,Best product ever 😍READ MORE
5,Brilliant,GoodREAD MORE
5,Simply awesome,Amazing I love it 😍🤩READ MORE
5,Worth every penny,Best value for moneyREAD MORE
4,Good choice,Camera is awesome but delivery is very lateREAD MORE
5,Decent product,Nice product but display quality is a poor bed super camera quality and     good battery life only display bad but also goodREAD MORE
5,Brilliant,ONE OF THE BEST PHONE ON THIS RANGEREAD MORE
5,Really Nice,Takes more time charging otherwise good phoneREAD MORE
3,Great product,NycREAD MORE
5,Just wow!,NycREAD MORE
4,Fabulous!,Delivery is time is worst compare to amazanREAD MORE
5,Best in the market!,Nice phoneREAD MORE
5,Highly recommended,Overall super processerREAD MORE
5,Don't waste your money,Average PhoneBattery is decentREAD MORE
5,Best in the market!,Budget phoneREAD MORE
5,Mind-blowing purchase,NiceREAD MORE
5,Good quality product,Not badREAD MORE
4,Brilliant,good smartphoneREAD MORE
5,Good choice,According to money best phoneREAD MORE
5,Wonderful,Good Phone.. Value for Money..READ MORE
5,Best in the market!,GoodREAD MORE
4,Perfect product!,GoodREAD MORE
5,Fabulous!,Wow What A Camera Yaar Battery performance Excellent Thanks Flipkar And Our TeamREAD MORE
4,Terrific,Excellent phoneREAD MORE
4,Just wow!,Camera is best with this price rangeREAD MORE
3,Excellent,AmzingREAD MORE
3,Don't waste your money,Ghatiya useless fone by chinaREAD MORE
5,Must buy!,Best product and service thank u FlipkartREAD MORE
4,Terrific,ThanksREAD MORE
5,Wonderful,Value of money r budget mobileREAD MORE
5,Really Nice,Budget phone Happy customerREAD MORE
5,Just wow!,Topper In budget phones till Now !READ MORE
5,Fabulous!,I am very happy Such a value of money love you realmeREAD MORE
5,Highly recommended,Overall bestREAD MORE
4,Terrific,Very Good at 12000rsREAD MORE
5,Terrific purchase,I can't understand why all people saying display is not good i m using nazro 10 and i m so happy nothing problem in display so guys u will thinking  buy or not my opinion is buy it value for mony 😍😍READ MORE
5,Just okay,Display is not good. Very poor.READ MORE
5,Worth the money,Best mobile in These Price Range 👌READ MORE
5,Wonderful,I really surprised to see this Mobile having less amount and providing many facilities. It's camera is also very nice and sound quality is also nice. I don't  believe in this amount any mobile give this much facilities.I think that in this amount this mobile is best.READ MORE
5,Terrific,NiceREAD MORE
5,Worth the money,So super phoneREAD MORE
5,Mind-blowing purchase,Nice product 👌😊READ MORE
5,Waste of money!,Never buy Realme Mobiles because video call quality is very poor any other mobile same price.READ MORE
5,Awesome,Good productREAD MORE
5,Perfect product!,Nice productREAD MORE
5,Mind-blowing purchase,Nice product..... Love itREAD MORE
5,Great product,At Price Point The Mobile Is OkayREAD MORE
3,Nice product,goodREAD MORE
5,Super!,GoodREAD MORE
4,Perfect product!,Nice productREAD MORE
5,Excellent,Jst awsm..🤩😍READ MORE
5,Must buy!,GREAT PRODUCTREAD MORE
5,Wonderful,Excellent phone in good priceREAD MORE
5,Fabulous!,It such a very good mobile phoneREAD MORE
5,Good quality product,Amazing smartphoneREAD MORE
5,Perfect product!,Nice mobileREAD MORE
5,Good choice,Awesome mobileREAD MORE
4,Best in the market!,Lajvab Mobile haiREAD MORE
4,Terrific,goodREAD MORE
4,Horrible,goodREAD MORE
5,Must buy!,ExcellentREAD MORE
5,Mind-blowing purchase,Excellent productREAD MORE
4,Super!,Very good mobile 👍👌READ MORE
5,Terrific purchase,Very goooooood productREAD MORE
5,Mind-blowing purchase,AwesomeREAD MORE
5,Worth every penny,Excellent mobileREAD MORE
5,Delightful,Agood worth for this price rang getting high grahical feel in gamings good experience till nowREAD MORE
5,Awesome,NiceREAD MORE
3,Just wow!,Nice 👍👌READ MORE
5,Excellent,Excellent.....READ MORE
3,Terrific,Nice phoneREAD MORE
4,Good,"Worest  ppone, never buyREAD MORE"
5,Terrific purchase,NiceREAD MORE
4,Really Nice,HoodREAD MORE
5,Terrific,Ultimate phone in this priceREAD MORE
5,Terrific,Nice productREAD MORE
5,Classy product,Good product and best midrange phone better than the cost campare same range mobiles sd 665READ MORE
5,Simply awesome,Nice product 👌👌👌READ MORE
5,Very Good,Overall good productREAD MORE
4,Fabulous!,AwesomeREAD MORE
5,Perfect product!,Best  Mobile in this price rangeREAD MORE
4,Perfect product!,NiceREAD MORE
4,Must buy!,Awesome phoneREAD MORE
4,Bad quality,Display updateREAD MORE
5,Best in the market!,NiceREAD MORE
5,Perfect product!,NiceREAD MORE
3,Simply awesome,Nice product.Value for moneyREAD MORE
5,Terrific,Good product 👌👌👌👌READ MORE
4,Wonderful,Very good mobile on this rangesREAD MORE
5,Highly recommended,Good phoneREAD MORE
3,Really Nice,GoodREAD MORE
3,Brilliant,Superb products and quality of mobiles awesome mobileREAD MORE
5,Really Nice,"Buy now but, dell displayREAD MORE"
4,Best in the market!,Not badREAD MORE
5,Good quality product,Awesome processorCamera quality is not as much good as I expectedDisplay is totally dullREAD MORE
5,Must buy!,1.5hr pubg play makes it little hotBut still ok with itREAD MORE
4,Terrific purchase,Good ProductREAD MORE
4,Perfect product!,GoodREAD MORE
5,Worth the money,Very GoodREAD MORE
4,Terrific,Very nice phone.  Best phone in this price range.... Delivered in just 3days...Thank you.. FlipkartREAD MORE
5,Excellent,NiceREAD MORE
4,Awesome,Loved it..... definately recommend 👍👍READ MORE
5,Simply awesome,GoodREAD MORE
5,Good choice,Nice phone..READ MORE
4,Must buy!,Very very very good services delivery boy & product is Very excellent.READ MORE
5,Good choice,Amazing ..READ MORE
5,Must buy!,Super phone📱📱📱 on this rangeREAD MORE
4,Excellent,Good work in tarunREAD MORE
5,Does the job,Phone is good but Flipkart experience for phone booking is very bad.READ MORE
5,Super!,As Expected..nice product.READ MORE
4,Pretty good,goodREAD MORE
4,Must buy!,AwesomeREAD MORE
4,Simply awesome,Value for moneyREAD MORE
4,Excellent,NiceeeeREAD MORE
5,Value-for-money,Camera Quality is lowREAD MORE
5,Highly recommended,Value for moneyREAD MORE
4,Really Nice,In this buget really good smartphone at all.READ MORE
5,Mind-blowing purchase,Awesome product in this range. Fully satisfied. Go for it blindly.READ MORE
5,Super!,Best phoneREAD MORE
5,Wonderful,I am reviewing after 01 month later...Overall Battery 10/10Camera 09/10Display is little bit disappointing. 06/10Performance 10/10Excellent product in this price segment..READ MORE
5,Terrible product,"Very poor display, battery, hanging frequently very poor display responsePls. Don't buy this mobile samsung M11 is much better than this mobileThis is very overpriced mobile I lost my rs12000 Don't buy this thirdclass productGo for samsung or motorola MobileREAD MORE"
5,Brilliant,"Good product, value for moneyREAD MORE"
5,Just wow!,Best phone ever.i recommend all the to buy this phone  without taking any decisionsREAD MORE
4,Terrific purchase,Value for moneyREAD MORE
5,Just okay,Phone has a heating problem.READ MORE
5,Best in the market!,Good buget phoneREAD MORE
4,Fabulous!,Good product 👌👌👌READ MORE
5,Bad quality,"My phone has 25gb storage now and it is hanging to connecting incoming calls(while I receive -i could not receive) and outgoing calls(while I want to disconnect the call-i can't do it, because given option is not working properly.). Camera is not like 48mp.READ MORE"
4,Fabulous!,NiceREAD MORE
5,Brilliant,Nice phoneREAD MORE
5,Super!,Nyc product i like itREAD MORE
5,Terrific,Good phoneREAD MORE
5,Excellent,Good product and value of money comparison of other companies product. All features are good. Excellent product.👍👍 camera quality also good with best battery backup and minimum price osm mobile phone......READ MORE
5,Best in the market!,Phone is better but display is not goodREAD MORE
4,Awesome,Nice product i love itREAD MORE
4,Highly recommended,GdREAD MORE
5,Good quality product,NiceREAD MORE
5,Good quality product,It's really a nice phone. It had a good battery backupREAD MORE
4,Excellent,SuperbREAD MORE
5,Very poor,Online camera is worst...i have requested replacement i ll let u know if this problem is in this item only...READ MORE
5,Must buy!,"Awesome phone in this price segment, only you will miss full hd display. Rest all is awesome.READ MORE"
5,Good,NYC mobile awesomeREAD MORE
5,Really Nice,SuperREAD MORE
5,Good,Not gudREAD MORE
5,Fabulous!,Nice phoneREAD MORE
5,Brilliant,Perfect phone in this price rangeREAD MORE
5,Does the job,Screen quality is not as expected.... Below goodREAD MORE
5,Worth every penny,Colour superbREAD MORE
5,Classy product,not badREAD MORE
5,Great product,Very goodREAD MORE
5,Delightful,GoodREAD MORE
4,Awesome,NiceREAD MORE
5,Must buy!,ExcellentREAD MORE
5,Bad quality,Camera is not good.READ MORE
5,Terrific purchase,Suprb phoneREAD MORE
5,Mind-blowing purchase,Notification bar some time hang otherwise phone superb 👌👌READ MORE
3,Worth every penny,Najo 10 is a very bad mobileREAD MORE
4,Simply awesome,Realme thanks good productREAD MORE
5,Nice product,Picture quality lowREAD MORE
5,Must buy!,Good productREAD MORE
5,Terrific purchase,"Sound quality poor as compare to mi phone,,, camera look like oppo phone quality while mi has good camera quality.. In this range best phone...READ MORE"
5,Excellent,very niceREAD MORE
4,Good choice,Nice on this Price rangeREAD MORE
5,Good choice,"Front camera was not very good okay , remaining everything goodREAD MORE"
5,Fabulous!,goodREAD MORE
4,Highly recommended,Camera avarage... But nice mobileREAD MORE
4,Nice,Phone is really nice and back texture is amazingREAD MORE
4,Simply awesome,ExcellentREAD MORE
5,Perfect product!,The bestREAD MORE
4,Great product,best in this rangeREAD MORE
4,Worth every penny,"Very Nice mobileI do classes online. And it's working very well. Its battery life is very good. Once charged, it lasts all day. Camera quality is also very good.READ MORE"
4,Great product,GoodREAD MORE
5,Waste of money!,NOT GOOD MOBILE CAMERA NOT GOODREAD MORE
4,Unsatisfactory,OkREAD MORE
5,Delightful,"NICE PHONE ,CAMERA QUALITY BATTERY BACKUP IS GOOD.BEST PHONE IN THIS PRICE RANGEREAD MORE"
5,Super!,I love realme phone....even my tv is also from realme..READ MORE
4,Best in the market!,SuperREAD MORE
4,Value-for-money,Super mobileREAD MORE
3,Mind-blowing purchase,NiceREAD MORE
4,Wonderful,Good?READ MORE
5,Value-for-money,very good in budjet hurry up to buyREAD MORE
5,Highly recommended,Nice designREAD MORE
5,Terrific,Nice product 👌.READ MORE
5,Horrible,Not goodREAD MORE
3,Excellent,Very good productREAD MORE
5,Must buy!,Superb PhoneREAD MORE
5,Classy product,Simply awesomeREAD MORE
5,Does the job,GoodREAD MORE
5,Bad quality,This mobile is only for indoor use. U can't use it outdoor because of low maximum brightnessREAD MORE
5,Super!,Best Entry level Mid Range Smartphone 🔥🔥READ MORE
4,Wonderful,"Best smartphone, high performance, camera is so goodREAD MORE"
5,Must buy!,"Realme Narzo 10 is very good Mobile in the performance of battery, storage,camera.Thanks flipkart for the fastest delivery.READ MORE"
4,Good quality product,Except camera all is wellREAD MORE
4,Highly recommended,Brilliant Delivery and Most happy that i got the latest phone.READ MORE
5,Pretty good,It's okREAD MORE
5,Best in the market!,Awesome product awesome serviceREAD MORE
3,Expected a better product,"Display is  not good working new, in a few days this phone is goodREAD MORE"
5,Just okay,just ok not expected muchREAD MORE
5,Mind-blowing purchase,Nice Mobile bin this price 👌READ MORE
4,Terrific purchase,Budget phone👍.🔋🔋 Battery backup amazing. Excellent camera🤘🤘READ MORE
5,Must buy!,V good productREAD MORE
4,Nice product,"For the price, it's okay.Battery backup is very good. But, could have added at least 20w vooc charger(or vooc charge support) since it's 5000mAh. Processor is good, no issues. Camera is good (not excellent, it's okay). Sometimes the fingerprint lags. Hope realme fix it in updates. I'm not a gamer, so no comments for that part. Everything else for a regular user runs smooth. Even though it's HD screen(720p), It can shoot Full HD(1080p) camera video and play back as well.READ MORE"
5,Classy product,Best cameraREAD MORE
5,Simply awesome,goodREAD MORE
5,Just wow!,Very good 👍👍👍👌👌👌 product....READ MORE
5,Decent product,Very bad mobileREAD MORE
4,Classy product,Camra Or Display  Low Qwalti 30%Price Minium. 100%READ MORE
3,Brilliant,GoodREAD MORE
3,Great product,Such a awesome handset by realmeREAD MORE
5,Brilliant,Nice mobile in this rangeREAD MORE
3,Nice product,Super mobileREAD MORE
5,Best in the market!,Finishig touch is goodREAD MORE
5,Wonderful,Budget mobileREAD MORE
5,Fabulous!,ExelantREAD MORE
5,Wonderful,I feel very comfortable with your servicesREAD MORE
5,Fabulous!,GoodREAD MORE
4,Best in the market!,"in this rate value for money,READ MORE"
5,Worth every penny,BestREAD MORE
3,Super!,Best phoneREAD MORE
3,Awesome,Osm.READ MORE
4,Does the job,Not bad not good medium range Naargo 10 u can buy easilyREAD MORE
5,Simply awesome,GreatREAD MORE
5,Good choice,Best phone for normal user not recommended for gamersREAD MORE
4,Awesome,GoodREAD MORE
5,Decent product,Canera is of poor quality. Not that much as the company shown in the specs. Not comfortable for one hand use and heavyREAD MORE
4,Classy product,NiceREAD MORE
5,Very Good,Budget mobileREAD MORE
5,Must buy!,"Osm phone.....Just love it...Big monster battery nd fast charging is excellent...I recommend u to buy it......Jp,ypREAD MORE"
5,Does the job,Battery is not perform as per specific 5000mahREAD MORE
4,Highly recommended,GoodREAD MORE
5,Just wow!,AwesomeREAD MORE
4,Bad quality,Average phoneREAD MORE
3,Moderate,Bettery not fully charging front camera low permeanceREAD MORE
5,Awesome,Super budget phone.READ MORE
4,Fabulous!,Best in the price rangeREAD MORE
5,Great product,Very good quality  phoneREAD MORE
4,good,goodREAD MORE
5,Terrific,Sexy phone value for moneyREAD MORE
4,Fabulous!,Loved itREAD MORE
5,Delightful,"Over all the mobile is great,But display is very badREAD MORE"
5,Super!,Terrific purchaseBest phone under 12000READ MORE
5,Highly recommended,NiceREAD MORE
4,Brilliant,Super Mobile this priceREAD MORE
4,Highly recommended,Very goodREAD MORE
5,Mind-blowing purchase,Brilliant nice productREAD MORE
5,Just okay,Nice experience..    Not a 48mp camera..        Low price in best mobile..               But ...    Complasary no buy...  But buyin this mobile.. good features have this mobileREAD MORE
4,Delightful,Not badREAD MORE
4,Good,AvaregeREAD MORE
5,Does the job,such A great phone At 12000READ MORE
5,Terrific,GoodREAD MORE
5,Pretty good,AwesomeREAD MORE
5,Perfect product!,excellentREAD MORE
4,Budget Mobile,after too many reviews checked i ordered this mobile. i am fully happy after getting it. good choice in this range. i also checked redmi note 9 and other mobiles. this is budget mobile with 4GB RAM. Thanks Flipkart for fast delivery.READ MORE
5,Great product,Best qualityREAD MORE
5,Must buy!,Nice product 👌👌👌👍👍👍READ MORE
4,Good quality product,Nice product and this is my first product of realmeREAD MORE
4,Worth every penny,Nice performance...READ MORE
4,Really Nice,Good.mobile..Worth.buying.READ MORE
4,Best in the market!,Except for the display.....That it doesn't have enough brightness (sometimes difficult to see in direct sunlight)the phone is Very Good and Value for Money.READ MORE
5,Nice,Be careful it is orginalREAD MORE
3,Wonderful,good quality mobile but camera is not satisfid.........READ MORE
3,Good choice,"Bought it for my sister a week ago.Performance is good but display should be improved.Camera is good too, Battery life is the highlight of the phone.Overall a nice phone at 12k.READ MORE"
5,Nice product,"Camera is not good as expected,but overall it is a good budget phone.READ MORE"
5,Brilliant,Looking niceREAD MORE
4,Don't waste your money,After 20 twenty days of online purchase from Flipkart mobile phone dead ho Gaya hay ..no charging not switch on ...I am in troubleREAD MORE
5,Simply awesome,"After 10 daysOverall this is the best budget smartphone in this rangeBetter performance, battery backup, fast chargingREAD MORE"
5,Must buy!,Very niceREAD MORE
3,Wonderful,booking of phone is too late phone is okREAD MORE
5,Good choice,Looking good and performance is wellREAD MORE
5,Super!,Excellent phone at the price range and good performance.READ MORE
5,Must buy!,Nice mobile performance are good to use nice phone under value for moneyREAD MORE
5,Super!,ExcellentREAD MORE
5,Worthless,Camera is cheap. Full charging taking three hours.Slow motion video recording also too bad.READ MORE
5,Super!,Excellent workREAD MORE
5,Mind-blowing purchase,It's amazingREAD MORE
5,Must buy!,Good MobileREAD MORE
5,Best in the market!,good performance at this priceREAD MORE
5,Highly recommended,GoodREAD MORE
5,Waste of money!,Not worth for single pennyREAD MORE
5,Fair,ThanksREAD MORE
5,Delightful,This is very good product in this cost and he run very simpli and smoothly and camera quality is osmREAD MORE
5,Nice,AwesomeREAD MORE
5,Just okay,Awesome phoneREAD MORE
5,Terrific purchase,Bast phone haREAD MORE
5,Must buy!,Very nice 👌👍 phoneREAD MORE
4,Great product,Best budget phone..READ MORE
4,Fabulous!,Osm delivery for ekartREAD MORE
5,Fabulous!,You must buy it is an amazing productREAD MORE
4,Super!,Very goodREAD MORE
5,Wonderful,Good phone but I have an issue with the delivery  it arrived after 30 days good phone fo free fire players and plz tell me how to set the selfie mode and battery is extremely good and value for money ntg more  to tell😅😅READ MORE
5,Great product,veru niceREAD MORE
4,Excellent,Superb... I just loved itREAD MORE
4,Great product,Good phoneREAD MORE
4,Best in the market!,Good personREAD MORE
5,Must buy!,Best phoneREAD MORE
5,Worst experience ever!,Unseen light  see Frist timeREAD MORE
5,Worth the money,Display not good... overall good...In this price rangeREAD MORE
4,Terrific,GoodREAD MORE
5,Terrific,Excellent mobileREAD MORE
5,Worth every penny,very goodREAD MORE
5,Fabulous!,Excellent but the only negative thing is it doesn't have full hd displayREAD MORE
5,Mind-blowing purchase,Good productREAD MORE
5,Fair,It's working is goodREAD MORE
5,Hated it!,Very bad product  and heating alsoREAD MORE
4,Super!,Good oneREAD MORE
4,Simply awesome,OsmREAD MORE
5,Just wow!,Nice service I appreciateREAD MORE
5,Great product,Its good product on this price good gaming performance don't heat and battery also good but it's display is not good in sun light on high brightness also doesn't  see so only display problem otherwise product goodREAD MORE
4,Good choice,GoodREAD MORE
5,Best in the market!,GoodREAD MORE
5,Super!,What a phone its just amazing experienceREAD MORE
5,Awesome,Good productREAD MORE
5,Hated it!,Display poorREAD MORE
4,Great product,"Very good phone in this budget, thanks flipkart and realmeREAD MORE"
5,Good quality product,"If you are looking for a budget phone, absolutely fine with its standards. Does a decent job and works well.READ MORE"
4,Great product,Nice at this rangeREAD MORE
5,Pretty good,Nice productREAD MORE
5,Brilliant,Super mobileBest of pubg playersREAD MORE
5,Great product,Best phone everREAD MORE
5,Must buy!,Very fast delivery. Gud mobi.In price segment.READ MORE
5,Terrific,Loved it.READ MORE
5,Classy product,Very good mobile number budget.READ MORE
4,Terrific,Best in classsREAD MORE
5,Highly recommended,Superb qualityREAD MORE
5,Mind-blowing purchase,best phoneREAD MORE
4,Very Good,GoodREAD MORE
5,Really Nice,GoodREAD MORE
5,Simply awesome,Look awesomeREAD MORE
5,Very Good,Nice mobile under this price.... good performance Nice's camera .....but processor..is change..READ MORE
5,Not good,Worst your MoneyDon't buy.....READ MORE
4,Awesome,Extremely awesomeREAD MORE
5,Worst experience ever!,"Image processing is lame, high contrast in pictures. No sharpness and ui is dull better opt after seeing a reviewREAD MORE"
5,Just wow!,Thanks for fast delivery. Moblie is awesome.READ MORE
4,Nice,"Display not good, overall product averageREAD MORE"
4,Perfect product!,"Good mobile, but in free 🔥 game some time after strucks regularly, please rectify this problemREAD MORE"
5,Delightful,Realme Narzo 10 is very better mobileBut power button problem in this phoneREAD MORE
5,Worthless,Display is note workingREAD MORE
5,Terrific purchase,Excellent work by delivery boy.good responseREAD MORE
5,Nice product,Nice mobile in this rangeREAD MORE
5,Classy product,Very niceREAD MORE
5,Simply awesome,",Nice product but heavy weightREAD MORE"
5,Must buy!,Super productREAD MORE
3,Simply awesome,Nice productREAD MORE
4,Delightful,Nice but camera quality lowREAD MORE
5,Worth every penny,Awesome product 👍👍  value for moneyREAD MORE
5,Best in the market!,Excellent delivery service and reached before given timeREAD MORE
5,Fair,Excellent mobile as per cost but display is the drawbackREAD MORE
5,Perfect product!,Love this phonREAD MORE
5,Good choice,This mobile is very new features and camera is also goodREAD MORE
3,Mind-blowing purchase,GoodREAD MORE
5,Classy product,Value of money best in marketREAD MORE
4,Terrific,GreatREAD MORE
4,Must buy!,Awsm mobileREAD MORE
5,Fair,GOOD SERIVCEREAD MORE
5,Wonderful,AwesomeREAD MORE
4,Delightful,"Price is affordable but value for money is not proper , may be screen resolution should more as per priceREAD MORE"
5,Mind-blowing purchase,Excellent!!READ MORE
5,Super!,okREAD MORE
5,Terrific,Thanks for delivering in proper timgly and best management style. 👍👍👍👍👌👌READ MORE
5,Just wow!,Realme Narzo 10 A 1 Mobile HaiREAD MORE
5,Wonderful,Most phonREAD MORE
4,Brilliant,goodREAD MORE
3,Does the job,Littile bit of hang especially after a call is endedcam is just ok!.Battery is really excellentSound is not up to the markOther wise it's good....READ MORE
5,Terrific purchase,best phone in this price rangeREAD MORE
4,Terrific,GoodREAD MORE
5,Highly recommended,Quality is very goodREAD MORE
5,Perfect product!,"Phone is Great, value for money...READ MORE"
4,Mind-blowing purchase,Value for MoneyREAD MORE
5,Highly recommended,"I buy it's blue color., Really it's a very amazing productREAD MORE"
5,Brilliant,No words for tis phone epic😍READ MORE
5,Terrific purchase,GoodREAD MORE
5,Excellent,Phone is always good in quality but the time when you watching videos the screen stops sometime and voice also shut down..So remember this ..and I also give five star rating cause a want to see all of you  this helpful rewie..READ MORE
5,Worth every penny,Best mobile everREAD MORE
5,Must buy!,"Amazing phone for gaming and slomo videos, medium range screen, does the job. Loud speaker and light lightweight. Battery does the amazing capacity of 5000mah.READ MORE"
3,Good quality product,GoodREAD MORE
5,Must buy!,Not bad niceREAD MORE
5,Really Nice,"Not bad....  camara is good, display not bad, look was nice, perfomence very good, but battery drain fast compare with asus zenphone max pro m1...... in this price this phone is worst...  it have only 128 gb storage and camara....  otherwise overall flop.... Redmi note 8 and note 9 is better..READ MORE"
5,Perfect product!,AwsmREAD MORE
4,Perfect product!,Good mobileREAD MORE
5,Just okay,Very slowREAD MORE
5,Just okay,Best smart phone this prizeREAD MORE
5,Excellent,AwesomeREAD MORE
4,Brilliant,Very fast delivery by flipkart!Beautiful mobile with fast processing Speed!Screen is also too good!Digital wellbeing is one of the best feature of this set !Thnku realme!❤️READ MORE
5,Fabulous!,There is issue with display or resolutionREAD MORE
5,Simply awesome,Excellent work. By deliverymanREAD MORE
3,Value-for-money,Bright ness is lessREAD MORE
5,Nice product,Must buyREAD MORE
4,Fair,Best MobileREAD MORE
5,Worth every penny,awesome phoneREAD MORE
4,Classy product,very goodREAD MORE
5,Really Nice,Nice cameraREAD MORE
4,Terrific purchase,I love it realmi and speed delivery by FlipkartREAD MORE
5,Terrible product,Back camera not good. Display quality not good. Not value for money price. Display hd+ not good.READ MORE
5,Fair,very goodREAD MORE
5,Super!,Fabulous product for this price rangeREAD MORE
5,Awesome,Very nice mobile. worth the priceREAD MORE
5,Terrific,Super in 12000READ MORE
4,Good choice,Best mobile in this price rangeREAD MORE
5,Excellent,I'm happyREAD MORE
5,Great product,ExcellentREAD MORE
3,Classy product,Osm phoneREAD MORE
5,Terrific purchase,GoodREAD MORE
4,Terrific purchase,Best mofible for this rateREAD MORE
5,Must buy!,Nice phoneREAD MORE
5,Excellent,Fast Prossing and gaming cemara very goodREAD MORE
5,Fabulous!,Very good phoneREAD MORE
5,Super!,Very good phoneREAD MORE
3,Simply awesome,The only negotiate point is hd display If this mobile comes with full hd+ display This will be best dell at this price segment Even though if display is not your prioritie then you can go for itThe processer is great it works fine Go for it  this is a beat mobile at this price segmentREAD MORE
5,Just wow!,Nice the productREAD MORE
5,Value-for-money,NiceREAD MORE
4,Terrific purchase,Superb....READ MORE
5,Highly recommended,Wow stunningREAD MORE
5,Best,Very very very very good phoneREAD MORE
5,Super!,NiceREAD MORE
5,Terrific,AwesomeREAD MORE
4,Perfect product!,Nice in this segmentREAD MORE
5,Just okay,Nice phone and Very nice looking backgroundREAD MORE
5,Good choice,Nice phoneREAD MORE
5,Fabulous!,Gift by my brother faviulusREAD MORE
5,Super!,Nice phoneREAD MORE
5,Nice product,Very good productREAD MORE
5,Utterly Disappointed,Wrost phone everREAD MORE
5,Simply awesome,Value for money 100%.READ MORE
5,Awesome,Good phone but it is better if you invest some more money and go with poco m2 pro in 13000 rs because realme ui is very laggy and permlformance is very lowREAD MORE
3,Terrific purchase,Good SmartphoneREAD MORE
5,Great product,best phone.... affordable priceREAD MORE
5,Awesome,Nice phone 👍READ MORE
5,Best in the market!,AwesomeREAD MORE
5,Delightful,Good👍READ MORE
5,Worth the money,GoodREAD MORE
5,Excellent,Nice 👌READ MORE
5,Good quality product,Nice mobileREAD MORE
5,Terrific,SuperREAD MORE
4,Very Good,Superb And fast mobileREAD MORE
5,Nice,Phone is too heavy difficult to handleREAD MORE
5,Very Good,Good mobileREAD MORE
5,Worth the money,BestREAD MORE
5,Mind-blowing purchase,Everything is fineREAD MORE
5,Simply awesome,GoodREAD MORE
5,Wonderful,Amazing productREAD MORE
3,Worth every penny,One of the best phone in this Price rangeBiggest demerit is Chinese madeI hate Chinese made things but within a year everything gone changeREAD MORE
5,Nice product,Ok good 👍READ MORE
5,Brilliant,Very niceREAD MORE
5,Brilliant,Amazing productREAD MORE
4,Excellent,Awesome one 👌READ MORE
4,Does the job,Very nice looking our phonesREAD MORE
4,Mind-blowing purchase,Thanks realme..needed thisREAD MORE
5,Bad quality,Nice but display not lookREAD MORE
5,Very Good,super productREAD MORE
5,Best in the market!,It is value for money and  heats a bit some time.READ MORE
5,Simply awesome,Must buy itREAD MORE
5,Super!,Nice Good MobileREAD MORE
5,Excellent,Good mobile to buyREAD MORE
4,Great product,Good productREAD MORE
5,Terrific purchase,Super buyREAD MORE
5,Delightful,While taking selfie it will not capture photo immediatelyREAD MORE
5,Mind-blowing purchase,Superb quality and design at this priceREAD MORE
4,Super!,Osm product... Love itREAD MORE
5,value for money buying,very nic phone.. compared to price it was awesome..READ MORE
5,Delightful,Good Realme Narzo 10READ MORE
5,Fabulous!,Best in this price.READ MORE
5,Delightful,Best phone in marketREAD MORE
5,Good quality product,Nice Mobile under 12k .But charging takes more time .READ MORE
4,Nice,NiceREAD MORE
5,Nice,GoodREAD MORE
5,Excellent,THE BEST PHONE IN THE MARKET AT BEST PROCEREAD MORE
4,Wonderful,Great itemREAD MORE
5,Wonderful,Very productREAD MORE
5,Worth every penny,Good mobile at available price. Satisfied.READ MORE
5,Terrific purchase,Nice phoneREAD MORE
5,Brilliant,Very good productREAD MORE
4,Terrific purchase,Best Mid ranges smart devicesREAD MORE
5,Worth the money,it's good product 🙃READ MORE
5,Best in the market!,OsmREAD MORE
3,Must buy!,SuperREAD MORE
3,Must buy!,Amazing productREAD MORE
4,Must buy!,AwesomeREAD MORE
5,Classy product,NiceREAD MORE
5,Best in the market!,Good performance and good camera qualityREAD MORE
5,Best in the market!,"Value for money product,READ MORE"
5,Best in the market!,Awesome products u can trustREAD MORE
3,Perfect product!,Good niceREAD MORE
5,Highly recommended,Good phone And fast delivery thanks flipkartREAD MORE
5,Great product,Awesome mobile. All features very niceI like this mobileREAD MORE
5,Classy product,Best phone for value for moneyREAD MORE
5,Decent product,Display quality  not good *battery awesome *proceccer little bit slowDegine  averageREAD MORE
5,Perfect product!,Very good mobile and awesome performance..realme  are really giving tough fight to redmi in budget section...overall Iam satisfied with my purchaseREAD MORE
4,Value-for-money,This set is good from all realmeREAD MORE
5,Best in the market!,Good phoneREAD MORE
5,Fabulous!,Nice phone in this rangeREAD MORE
4,Perfect product!,Good work I want smoe oneREAD MORE
5,Terrific,BestREAD MORE
5,Worth every penny,Nice 📱READ MORE
5,Excellent,Awesome productREAD MORE
4,Must buy!,If can give 10/20 or more than limit of rating star. Its awsome mobile realme narzo 10 and so nice features in this prize that non other branded company can provide.READ MORE
5,Good choice,Nice oneREAD MORE
5,Very Good,Value for moneyREAD MORE
4,Good choice,"Valiue for money,In  this budget go for it .Looking nice 👌👍.READ MORE"
5,Wonderful,GoodREAD MORE
4,Terrific purchase,Good quality productREAD MORE
