Rating,Review,Comments
5,Perfect product!,GoodREAD MORE
5,Highly recommended,Flipkart 10000 under best phone in world good processer nice battery nice camera good pubg mobile graphics HDR supportREAD MORE
5,Just wow!,Nice PhoneREAD MORE
4,Fabulous!,Good product in this segmentREAD MORE
5,Perfect product!,Good iam happy this mobileREAD MORE
4,Terrific,Amazing ProductREAD MORE
4,Brilliant,cheap  price .best futures smart phoneREAD MORE
4,Very poor,Worst phoneREAD MORE
5,Excellent,Nice phoneREAD MORE
4,Good quality product,GoodREAD MORE
3,Really Nice,Nice productREAD MORE
5,Awesome,niceREAD MORE
3,Wonderful,Best bughut smartphone 2021READ MORE
5,Just wow!,SuperREAD MORE
5,Just okay,Good 🙂READ MORE
5,Good quality product,Best performance for senior citizenREAD MORE
5,Really Nice,niceREAD MORE
5,Just wow!,NiceREAD MORE
5,Good,A good price phoneREAD MORE
4,Just wow!,Fast delivery tnx flipkart🥰❤READ MORE
5,Just okay,Jast ok okREAD MORE
4,Highly recommended,Very good packagingBut very bad delivery boy he ask me to come on place which is 2 km far from my delivery addressAnd he also let me wait for a very long timeREAD MORE
5,Brilliant,GoodREAD MORE
5,Value-for-money,When i start this mobile 1st time it's going very heat and hanging in every 10 seconds  but next day the performance is very good  build quality is very good  display is amazing and camera is good for clicks  good mobile for  home useREAD MORE
5,Must buy!,Value money product big battery and nice camera and high level performance call of duty  medium graphics smoothly play under 10000 under 10000 good gaming phone very very best under 10000 gaming phoneREAD MORE
5,Classy product,Super phone value for money thanx flipkartREAD MORE
5,Wonderful,OkREAD MORE
4,Fabulous!,NiceREAD MORE
5,Awesome,GoodREAD MORE
5,Perfect product!,Good Mobile at this price. Pros : 1. Good Processor G85 2. Best battery life3. Realme UI4. Price5. 18W Fast ChargerCons :1. Camera is not that great2. No Case include in the box3. Speaker sound is not good gives low output soundREAD MORE
4,Simply awesome,Value for money with big displayREAD MORE
5,Nice product,"Okk,happy,.Good mobileREAD MORE"
5,Perfect product!,Really excellent productREAD MORE
5,Simply awesome,GoodREAD MORE
5,Fabulous!,Nice product.READ MORE
4,Value-for-money,Product quality okk.READ MORE
4,Very poor,poor performanceREAD MORE
5,Good choice,Value for moneyREAD MORE
4,Decent product,NarmalREAD MORE
4,Super!,This is very good phone specially if you want to play pubg in budget phone then this will killer it supports 40 fpsREAD MORE
5,Mind-blowing purchase,NiceREAD MORE
3,Must buy!,GoodREAD MORE
5,Fabulous!,Best budget phoneREAD MORE
5,Nice,"Delivery was very fast,Battery backup is very good, but it takes roughly 4 hours to get chargedDisplay is very sub standard, camera is not that goodREAD MORE"
5,Great product,Badget phoneREAD MORE
4,Great product,GoodREAD MORE
5,Fabulous!,"I love this phone 😍😍😍it,s value for money phone👍👍👍READ MORE"
5,Super!,Bast life batteryGood cameraGood colourGood parfomansREAD MORE
5,Pretty good,Wonderful battery 🔋 experienceNice lookEasy to useBest value for money 🤑💰Want a better phone at low price go for it 🤠READ MORE
3,Perfect product!,The phone over all good.READ MORE
5,Really Nice,niceREAD MORE
5,Bad quality,Camera image quality not good at nightSpeaker sound is very lowPhone heat quick without playing any gamesBattery backup is not good.READ MORE
4,Super!,"Everything is very good, just compromised on rear camera. Very good product in this price rangeREAD MORE"
4,Great product,Superb phone at this rangeREAD MORE
4,Pretty good,Amazing ❤️❤️❤️READ MORE
5,Terrific purchase,Everything is super except camera. Very useful device for daily uses and online studies under 8000.READ MORE
4,Worth the money,Nice one perfect for noraml useREAD MORE
5,Worth every penny,Best phoneREAD MORE
5,Really Nice,Good.......READ MORE
4,Decent product,"For gaming, it’s ok ok phone.But if u want even an average photo then don’t go for it.Camera is worse .Even redmi phone of 7K cost 2 years ago had much better camera than this.Sound is OK.READ MORE"
5,Worth the money,NYC product for this range battery life for amazing and overall profomens is goodREAD MORE
5,Best in the market!,Good phone under 8000.READ MORE
5,Best in the market!,VERY NICE MOBILE TOTAL VALUE FOR MONEY GOOD DELIVERY BOYREAD MORE
5,Terrific purchase,This price very good product.READ MORE
4,Perfect product!,Not bad... Value for moneyREAD MORE
3,Super!,Nice product .READ MORE
5,Fabulous!,very nice product..READ MORE
4,Excellent,"Helio G85 is a good professor, and the massive battery of 6000 mah makes it last longer,READ MORE"
5,Super!,Best mobile phoneREAD MORE
5,Great product,GoodREAD MORE
5,Simply awesome,Nice productsREAD MORE
5,Really Nice,Nice mobile...READ MORE
5,Excellent,Best priceREAD MORE
5,Does the job,"Display brightness is avarge,Camera is avarage,Heat producing when charging,Google contact, Google messages apps is not good. Immediately remove it.Remaining features is good.READ MORE"
4,Perfect product!,Very goodREAD MORE
5,Not recommended at all,vary bad relme narzo30AREAD MORE
5,Mind-blowing purchase,nice oneREAD MORE
5,Super!,Bast life batteryGood cameraGood colourGood parfomansREAD MORE
3,Pretty good,Wonderful battery 🔋 experienceNice lookEasy to useBest value for money 🤑💰Want a better phone at low price go for it 🤠READ MORE
4,Perfect product!,The phone over all good.READ MORE
5,Really Nice,niceREAD MORE
4,Bad quality,Camera image quality not good at nightSpeaker sound is very lowPhone heat quick without playing any gamesBattery backup is not good.READ MORE
5,Super!,"Everything is very good, just compromised on rear camera. Very good product in this price rangeREAD MORE"
4,Great product,Superb phone at this rangeREAD MORE
5,Pretty good,Amazing ❤️❤️❤️READ MORE
5,Terrific purchase,Everything is super except camera. Very useful device for daily uses and online studies under 8000.READ MORE
4,Worth the money,Nice one perfect for noraml useREAD MORE
5,Worth every penny,Best phoneREAD MORE
5,Really Nice,Good.......READ MORE
4,Decent product,"For gaming, it’s ok ok phone.But if u want even an average photo then don’t go for it.Camera is worse .Even redmi phone of 7K cost 2 years ago had much better camera than this.Sound is OK.READ MORE"
4,Worth the money,NYC product for this range battery life for amazing and overall profomens is goodREAD MORE
4,Best in the market!,Good phone under 8000.READ MORE
5,Best in the market!,VERY NICE MOBILE TOTAL VALUE FOR MONEY GOOD DELIVERY BOYREAD MORE
3,Terrific purchase,This price very good product.READ MORE
4,Perfect product!,Not bad... Value for moneyREAD MORE
5,Super!,Nice product .READ MORE
5,Fabulous!,very nice product..READ MORE
4,Excellent,"Helio G85 is a good professor, and the massive battery of 6000 mah makes it last longer,READ MORE"
5,Super!,Best mobile phoneREAD MORE
3,Great product,GoodREAD MORE
5,Simply awesome,Nice productsREAD MORE
5,Really Nice,Nice mobile...READ MORE
4,Excellent,Best priceREAD MORE
5,Does the job,"Display brightness is avarge,Camera is avarage,Heat producing when charging,Google contact, Google messages apps is not good. Immediately remove it.Remaining features is good.READ MORE"
5,Perfect product!,Very goodREAD MORE
5,Not recommended at all,vary bad relme narzo30AREAD MORE
3,Mind-blowing purchase,nice oneREAD MORE
4,Terrific purchase,"Amazing phone ,all the features are awesome but you are work on camera little more.READ MORE"
5,Just wow!,Good productREAD MORE
4,Don't waste your money,It is very lagging phoneREAD MORE
5,Good,Mobile is very excellent...Only the issue with delivery person. At the time of delivery he reduced the exchange value of my old mobile around 1500. This is very disappointing experience.READ MORE
5,Highly recommended,Nice phonesREAD MORE
3,Really Nice,Best product in this rangeREAD MORE
4,Simply awesome,Awesome delivery.Thanks loved it.READ MORE
5,Wonderful,NiceREAD MORE
4,Best in the market!,Awesome productREAD MORE
5,Best in the market!,Best mobile.in budgetREAD MORE
4,Classy product,Nice mobile in this price range processor is good battery life fantastic display fine camera is ok ovral mobile is best of someone want go for itREAD MORE
5,Nice,The processor is G85 but then also is lacking little bitREAD MORE
3,Very Good,Realme is better phone it's battery is powerful performance..READ MORE
5,Must buy!,GoodREAD MORE
3,Wonderful,ExcellentREAD MORE
4,Mind-blowing purchase,Good productREAD MORE
5,Highly recommended,Nice 👍READ MORE
5,Excellent,Outstanding phone Love this phoneREAD MORE
4,Terrific,Nice phone in RS 7999READ MORE
5,Must buy!,Very nice mobile phone I'm like but 3 problem with mobieREAD MORE
3,Good choice,Value for money.. nice mobileREAD MORE
5,Excellent,Unexpected fast delivery.. Thanks flipkart...READ MORE
5,Just okay,NiceREAD MORE
5,Best in the market!,Nice productsREAD MORE
5,Horrible,BadREAD MORE
4,Just wow!,Nice productREAD MORE
5,Very Good,Camera is disappointing ..Overall value for money ..Go for it if you are a performance seeker..READ MORE
5,Could be way better,Very bad productREAD MORE
5,Fair,Well nyc bugzet mobile go gor it big battery faster charger... Big display....speaker sound is ok ok... Not lound.READ MORE
5,Worst experience ever!,Hanging problemREAD MORE
4,Highly recommended,It's nice for general useREAD MORE
4,Classy product,Nice 👍READ MORE
4,Wonderful,NiceREAD MORE
3,Terrific purchase,GoodREAD MORE
5,Wonderful,Nice but... Not as expectedREAD MORE
3,Brilliant,Great phone for normal use. I gifted to my mother.READ MORE
5,Worth every penny,Camera is good compare to others in this range....rest other specs are similar to other in the same range .READ MORE
4,Just wow!,BestREAD MORE
5,Mind-blowing purchase,Good phone.. you can buy without hasslesREAD MORE
5,Worth the money,SuperREAD MORE
5,Must buy!,Good performance. Display overall good. Battery good. Prosser very goodREAD MORE
4,Delightful,GoodREAD MORE
5,Pretty good,GoodREAD MORE
5,Highly recommended,Enough specifications in this rangeREAD MORE
4,Perfect product!,Great on this budgetREAD MORE
5,Value-for-money,Narzo is excellent👍👍READ MORE
5,Pretty good,"The phone is awesomeGood: performance, gaming, battery, fingerprint sensorAverage: camera, Poor: flashlight, full charge take more than 4 hoursREAD MORE"
4,Mind-blowing purchase,Nice product...READ MORE
5,Super!,NiceREAD MORE
4,Perfect product!,Nc phoneREAD MORE
5,Best in the market!,Good productREAD MORE
5,Excellent,Super phone low price but more advantage battery and camera is okayREAD MORE
5,Simply awesome,Excellent phone in price rangeREAD MORE
4,Highly recommended,"Great value for money, but if you are looking for phone with good camera then its not for youREAD MORE"
4,Mind-blowing purchase,Chief and bestREAD MORE
5,Fabulous!,Gud phone for this priceREAD MORE
3,Value-for-money,Good product and deliveryREAD MORE
5,Perfect product!,"In this low budget segment , this mobile is the best one. Overall performance was good. It takes 2.5 hrs for battery to charge 100% but it stands for 2 daysREAD MORE"
5,Terrific,NicREAD MORE
5,Perfect product!,GoodREAD MORE
4,Fabulous!,Next level mobile...really it's a cool and amazing mobile...READ MORE
4,Terrific,Nice productREAD MORE
3,Nice,Very good phoneREAD MORE
5,Brilliant,I am using this mobile because gaming 2.0 gaming mobile all players help this mobile best gameplayREAD MORE
3,Awesome,I really liked it alot best budget Mobile under 9000 ..Go for itREAD MORE
5,Simply awesome,NiceREAD MORE
4,Best in the market!,Nice productREAD MORE
5,Really Nice,I love it. It is awesome but only one prblm in this phone charging is very slow.It's same as 10watt Charger not 18watt It takes long time to charge ur phone It's take minimum 4-5hoursCamera 4/5Battery 5/5Charging speed 2/5Display 3/5Value for money 4/5Fingerprint & face unlock 5/5READ MORE
5,Perfect product!,Good qualityREAD MORE
5,Very Good,Love the phone ... amazing phone ..it justify it's priceREAD MORE
5,Good quality product,Good oneREAD MORE
5,Nice product,It has a compromise in camera department....but the performance and other are soo good....just go for it guys...READ MORE
5,Awesome,That is phone Superb👌👍👌👍👌👍👍READ MORE
5,Good choice,Good phone in this price segment.. Need improvement in design..READ MORE
5,Good,Earphones were not inside the boxREAD MORE
5,Super!,GoodREAD MORE
5,Fair,Osmm🤩READ MORE
5,Worth every penny,Nice phone  but camera is lowREAD MORE
5,Mind-blowing purchase,Very good product battery  performance is two goodREAD MORE
5,Wonderful,Love it.READ MORE
5,Terrific purchase,Very nice product and servicesREAD MORE
5,Fabulous!,Its goodREAD MORE
4,Must buy!,Good mobile value for money.. Good performance nice budget mobile..READ MORE
4,Good quality product,Very good productREAD MORE
5,Awesome,Awesome product for budget.READ MORE
3,Really Nice,Everything is good.. But they dont provide back case in box.READ MORE
5,Classy product,Very goodREAD MORE
5,Perfect product!,Awesome....phone in this affordable priceREAD MORE
5,Classy product,Not badREAD MORE
4,Worth every penny,Nice phoneREAD MORE
5,Must buy!,OkayREAD MORE
5,Worth the money,More than the product the delivery need to be commended. Excellent product and fast delivery.READ MORE
5,Expected a better product,Just okayREAD MORE
5,Perfect product!,GoodREAD MORE
5,Just wow!,Nice product narzo 30a And value of money😊😊READ MORE
4,Good choice,EVERYTHING IS FINE.... BUT CAMERA NOT SOOO GOOODREAD MORE
5,Great product,excellentREAD MORE
5,Terrific purchase,Nice phone with good features Initially felt heavy but after I habituated.Good performance from Helio g85.READ MORE
5,Terrific purchase,Very good mobile under8500all goodREAD MORE
5,Awesome,Very nice phone 👍👍READ MORE
5,Good quality product,Good oneREAD MORE
3,Nice product,It has a compromise in camera department....but the performance and other are soo good....just go for it guys...READ MORE
3,Awesome,That is phone Superb👌👍👌👍👌👍👍READ MORE
5,Good choice,Good phone in this price segment.. Need improvement in design..READ MORE
4,Good quality product,Earphones were not inside the boxREAD MORE
5,Super!,GoodREAD MORE
5,Fair,Osmm🤩READ MORE
3,Worth every penny,Nice phone  but camera is lowREAD MORE
5,Mind-blowing purchase,Very good product battery  performance is two goodREAD MORE
5,Wonderful,Love it.READ MORE
5,Good choice,SuperREAD MORE
5,Super!,GoodREAD MORE
5,Fabulous!,Awesome PhoneNice performanceREAD MORE
3,Worth every penny,SupperREAD MORE
4,Fair,"problem on opening app like Theme, Playstore, sigh in to account, theme app still not working not opening.READ MORE"
5,Must buy phone!,Very simple and minimalistic UI. Good screen quality. Camera is not good enough. Very fast and responsive.READ MORE
5,Just wow!,Get phnREAD MORE
4,Delightful,Nice performance is goodREAD MORE
5,Wonderful,This phone is not bad think the camera is ok but not bad and battery backup is very good I gave 5 star ⭐ to the camera 📸 this product is so thick narzo 30a pro max in 6 128 is very goodREAD MORE
5,Good choice,Nice phoneREAD MORE
5,Must buy!,OkayREAD MORE
5,Worth the money,More than the product the delivery need to be commended. Excellent product and fast delivery.READ MORE
5,Expected a better product,Just okayREAD MORE
5,Perfect product!,GoodREAD MORE
5,Just wow!,Nice product narzo 30a And value of money😊😊READ MORE
4,Good choice,EVERYTHING IS FINE.... BUT CAMERA NOT SOOO GOOODREAD MORE
5,Great product,excellentREAD MORE
5,Terrific purchase,Nice phone with good features Initially felt heavy but after I habituated.Good performance from Helio g85.READ MORE
5,Terrific purchase,Very good mobile under8500all goodREAD MORE
5,Awesome,Very nice phone 👍👍READ MORE
5,Really Nice,Value for moneyREAD MORE
3,Just okay,"product is up to the budget, the phone surface is not smooth its roughREAD MORE"
3,Best in the market!,GoodREAD MORE
5,Nice product,GudREAD MORE
4,Just wow!,Nice mobile.fron cam nice.battry nice.good performance.READ MORE
5,Best in the market!,Super phoneREAD MORE
5,Just wow!,SuperREAD MORE
3,Classy product,Nice oneREAD MORE
5,Must buy!,"Excellent performance, smooth UI... Loving using it.. Value for money at it's best.. 🔥 Strongly suggest this for everyone.. 👍READ MORE"
5,Brilliant,Purchased for my motherREAD MORE
4,Pretty good,Worth of moneyREAD MORE
5,Super!,GoodREAD MORE
5,Perfect product!,"Nice mobile, but not so good cameraValue for moneyREAD MORE"
5,Highly recommended,NiceREAD MORE
5,Decent product,Good 👍READ MORE
4,Nice product,Good phoneREAD MORE
5,Worth every penny,OkREAD MORE
5,Wonderful,Value of money nice productREAD MORE
3,Don't waste your money,Hanging ProblemREAD MORE
5,Highly recommended,GoodREAD MORE
4,Very Good,Good battery performanceREAD MORE
4,Highly recommended,"This range very good phone, Camera, Battery, Performance 💯% workREAD MORE"
5,Highly recommended,Very nice and fastest deliveryREAD MORE
4,Really Nice,GoodREAD MORE
5,Moderate,Phone is very slow\hang.READ MORE
5,Excellent,"Best phone in this price range. Camera is better than most phones with 48 megapixels. Go for it, of you are searching phone in this price range. Very thinner slim and light weight.READ MORE"
5,Just wow!,The best phone 📱...I loved it Touch is smooth like butterCamera is fantasticBattery is very goodIn short it is the best phone 📱READ MORE
4,Pretty good,Nice phone as per performance but it's camera quality is average. As per budget it is good. It has front flash also. But doesn't provide back case. And it take more than 2:30 hrs to charge 4% to 100%.READ MORE
4,Good choice,Best mobile 7999 Price rangeREAD MORE
5,Nice product,LovelyREAD MORE
5,Just wow!,ExcellentREAD MORE
5,Fair,Nice product but refreshing rat 60hg not bastREAD MORE
4,Good quality product,This product is very good..READ MORE
4,Classy product,Really nice phoneREAD MORE
5,Super!,GoodREAD MORE
4,Delightful,Good device at low priceREAD MORE
3,Great product,Best phoneREAD MORE
4,Decent product,DecentREAD MORE
5,Just wow!,Nice phone value for monyREAD MORE
4,Excellent,Very good at this priceREAD MORE
5,Pretty good,Worth of moneyREAD MORE
5,Super!,GoodREAD MORE
3,Perfect product!,"Nice mobile, but not so good cameraValue for moneyREAD MORE"
5,Highly recommended,NiceREAD MORE
4,Decent product,Good 👍READ MORE
4,Nice product,Good phoneREAD MORE
4,Worth every penny,OkREAD MORE
4,Wonderful,Value of money nice productREAD MORE
5,Don't waste your money,Hanging ProblemREAD MORE
5,Highly recommended,GoodREAD MORE
5,Must buy!,Very nice 👌👍👌👍READ MORE
5,Decent product,Battery 🔋🔋🔋🔋🔋🔋🔋🔋🔋🔋🔋🔋🔋🔋🔋🔋🔋🔋 Life is very goodREAD MORE
5,Delightful,I just loved this Narzo 30 A mobile and the behaviour of the customer care Boy Vishal is also Very nice I have Not Faced Any problem Thank You Flip Cart And the delivery boy's behavior is also Nice I will lile to do more shoppings from flip cart in future Thank You..READ MORE
5,Classy product,Must buy for gaming in this price rangeREAD MORE
5,Delightful,Overall good in this priceREAD MORE
4,Classy product,IT was really good mobile thank s  you flipkartREAD MORE
5,Good quality product,Best priceREAD MORE
5,Classy product,Good 👍READ MORE
5,Fair,Best mobileREAD MORE
5,Moderate,Too much heating issueREAD MORE
5,Just wow!,ExcellentREAD MORE
5,Fair,Nice product but refreshing rat 60hg not bastREAD MORE
5,Good quality product,This product is very good..READ MORE
5,Classy product,Really nice phoneREAD MORE
5,Super!,GoodREAD MORE
5,Delightful,Good device at low priceREAD MORE
5,Great product,Best phoneREAD MORE
4,Decent product,DecentREAD MORE
5,Just wow!,Nice phone value for monyREAD MORE
5,Excellent,Very good at this priceREAD MORE
3,Perfect product!,Very very nice mobileREAD MORE
5,Classy product,SuperREAD MORE
4,Really Nice,Good productREAD MORE
4,Worth every penny,Very nice phoneValue of moneyREAD MORE
4,Perfect product!,NicREAD MORE
4,Highly recommended,Nice productREAD MORE
4,Awesome,It's a good product in this price rangeREAD MORE
4,Value-for-money,it's okayREAD MORE
5,Waste of money!,Camera quality not goodREAD MORE
5,Good choice,Very nice product..READ MORE
3,Really Nice,Phone is awesome in this price.READ MORE
3,Just okay,Good productREAD MORE
3,Perfect product!,GoodREAD MORE
5,Good,"Camera not goodDouble tap unlock not work properly Faceunlock, finger print, google assistant goodREAD MORE"
5,Excellent,GoodREAD MORE
3,Nice product,Very good QualityREAD MORE
5,Brilliant,Very Good MobileREAD MORE
5,Mind-blowing purchase,Great value for money. Great software.READ MORE
5,Brilliant,Best budget phone.READ MORE
5,Could be way better,OkREAD MORE
5,Nice product,Good phoneGood displayCamera- GoodNo lag while using multiple appsNo lag while playing games.Very good battery backup. (full charge in 2 hour 30min)READ MORE
5,Brilliant,worth for money good productREAD MORE
5,Classy product,Awesome 👏👌👍READ MORE
5,Very Good,Superb phoneREAD MORE
3,Excellent,I gifted to my dad. He liked it and happy 😊..READ MORE
4,Mind-blowing purchase,"Not skipped product,while you use.Overall all syestem's are excellent.Battery is another level. And processer is good for money. So #DASHING product Realy 💕👍👍👍READ MORE"
5,Good choice,Good phone in the price segment under 9k and performance is also amazing. Not for photography only performance and battery 🔋 is greatREAD MORE
5,Classy product,Budget friendlyREAD MORE
5,Pretty good,Good product but late deliveryREAD MORE
5,Best in the market!,GoodREAD MORE
5,Awesome,Wow it's amazing and it's value for these priceREAD MORE
5,Brilliant,Good product 👍READ MORE
4,Very Good,Good phoneREAD MORE
5,Value-for-money,Most betterREAD MORE
4,Simply awesome,Good mobile under 9k is superREAD MORE
5,Nice,Average budget phoneREAD MORE
4,Fabulous!,Good productREAD MORE
5,Fabulous!,Nice phone 👌👌👌READ MORE
4,Terrific,Nice mobileREAD MORE
4,Nice product,Awesome mobileREAD MORE
5,Really Nice,Phone is awesome in this price.READ MORE
5,Just okay,Good productREAD MORE
4,Perfect product!,GoodREAD MORE
4,Good,"Camera not goodDouble tap unlock not work properly Faceunlock, finger print, google assistant goodREAD MORE"
4,Excellent,GoodREAD MORE
5,Nice product,Very good QualityREAD MORE
3,Brilliant,Very Good MobileREAD MORE
5,Mind-blowing purchase,Great value for money. Great software.READ MORE
4,Brilliant,Best budget phone.READ MORE
5,Could be way better,OkREAD MORE
3,Worth every penny,SuperREAD MORE
5,Excellent,SuperREAD MORE
5,Worth every penny,Its  value for money product .. I m satisfiedREAD MORE
5,Terrific,GoodREAD MORE
4,Best in the market!,It's amazing phone that function is so really goodREAD MORE
5,Wonderful,Nice smartphoneREAD MORE
5,Excellent,Very nice with money less than 10kREAD MORE
5,Mind-blowing purchase,Good workREAD MORE
5,Best in the market!,Awesome productREAD MORE
4,Simply awesome,Super.value for moneyREAD MORE
5,Awesome,Wow it's amazing and it's value for these priceREAD MORE
3,Brilliant,Good product 👍READ MORE
5,Very Good,Good phoneREAD MORE
5,Value-for-money,Most betterREAD MORE
5,Simply awesome,Good mobile under 9k is superREAD MORE
4,Nice,Average budget phoneREAD MORE
5,Fabulous!,Good productREAD MORE
5,Fabulous!,Nice phone 👌👌👌READ MORE
5,Terrific,Nice mobileREAD MORE
5,Nice product,Awesome mobileREAD MORE
5,Highly recommended,Good mobile and value for money and fast charging😎😎😋😋READ MORE
5,Mind-blowing purchase,NiceREAD MORE
4,Great product,SuperREAD MORE
5,Mind-blowing purchase,Very good productREAD MORE
3,Best in the market!,Very good mobile phone of this range I am purchased only 7249/rsREAD MORE
5,Value-for-money,It's really amazingREAD MORE
4,Wonderful,Not badREAD MORE
5,Wonderful,Batery is amazing 3 days to full chargeREAD MORE
3,Awesome,BestREAD MORE
5,Mind-blowing purchase,ExcellentREAD MORE
5,Fabulous!,Good phoneREAD MORE
5,Nice,Camara quality is not good.READ MORE
5,Does the job,Go for it.......👍👍READ MORE
4,Worth every penny,Good product..... Really happy....READ MORE
4,Wonderful,Received my realme 30a in offer just 8000Pros1.big battery is really amazing2.capable processor in budget3.8mp front camera is good in budget3.built quality awesome4.love realme uiCons1.no case inside2.no full hd+3.18watt is just gimmick it takes above 3 hours to full chrge4.rear camera is below than averageREAD MORE
5,Highly recommended,Good value for money. Do not buy this if you plan to use the camera a lot. Performance and display are good.READ MORE
3,Just wow!,Value for moneySatisfied productREAD MORE
3,Decent product,Normal but not sure latest processor bestREAD MORE
4,Highly recommended,Awesome phone but selfie camera is not good.....READ MORE
3,Best in the market!,SuperREAD MORE
4,Fabulous!,Good qualityREAD MORE
5,Excellent,Nice phone in this budget gifter to fatherREAD MORE
5,Fabulous!,Nice product . one day battery backup  .and fast delivery thanks FlipkartREAD MORE
5,Fair,NiceREAD MORE
4,Nice product,Overall good....And fast delivery due to this full lockdown period....Within 24hours i got this phone very fast delivery...READ MORE
5,Mind-blowing purchase,"In this price That Ph is Better than Samsung ,Redmi,vivo & oppo.Camera, features, processor is Good.In One word this is just awesome Phone.READ MORE"
5,Terrific,Super Service Thanks for FlipkartREAD MORE
5,Wonderful,"1)Look wise and durabilty wise this phone is pretty nice.2)OS is also good provide various types of Themes, Wallpaper, Font etc.3)This phone battery power attract customer more.4)Camera Quality is comparatively low as compare to other brand (vivo, oppo, mi) mobiles phones in this price segment.5)ROM is around 20GB only in 32GB varient.Overall in use by performance, in-hand and budget its good.READ MORE"
5,Super!,Good phone but back colour dullREAD MORE
5,Wonderful,Best phone in this rangeREAD MORE
4,Highly recommended,Good mobile and value for money and fast charging😎😎😋😋READ MORE
5,Mind-blowing purchase,NiceREAD MORE
5,Great product,SuperREAD MORE
5,Mind-blowing purchase,Very good productREAD MORE
5,Best in the market!,Very good mobile phone of this range I am purchased only 7249/rsREAD MORE
5,Value-for-money,It's really amazingREAD MORE
5,Wonderful,Not badREAD MORE
5,Wonderful,Batery is amazing 3 days to full chargeREAD MORE
5,Awesome,BestREAD MORE
3,Highly recommended,ExcellentREAD MORE
4,Fabulous!,Good phoneREAD MORE
5,Nice,Camara quality is not good.READ MORE
5,Does the job,Go for it.......👍👍READ MORE
4,Worth every penny,Good product..... Really happy....READ MORE
5,Wonderful,Received my realme 30a in offer just 8000Pros1.big battery is really amazing2.capable processor in budget3.8mp front camera is good in budget3.built quality awesome4.love realme uiCons1.no case inside2.no full hd+3.18watt is just gimmick it takes above 3 hours to full chrge4.rear camera is below than averageREAD MORE
4,Highly recommended,Good value for money. Do not buy this if you plan to use the camera a lot. Performance and display are good.READ MORE
5,Just wow!,Value for moneySatisfied productREAD MORE
5,Decent product,Normal but not sure latest processor bestREAD MORE
5,Highly recommended,Awesome phone but selfie camera is not good.....READ MORE
5,Best in the market!,SuperREAD MORE
4,Nice product,NiceREAD MORE
5,Terrific purchase,Best mobileREAD MORE
5,Simply awesome,Good quality productsREAD MORE
4,Awesome,"Great product, I am happy🥰🥰🥰🥰READ MORE"
5,Simply awesome,Very attractive phone it's amazing phone ....and any person try this phone so ...very lucky person bcoz it's realme phone....so would like that very comfortable Phone and smoothness.... display and camera is better working in day and night time is not a good working bcoz this is not available a night vision mode.....so it's very smarty phoneREAD MORE
5,Nice product,Nice 👍READ MORE
5,Just wow!,Awesome phone bestREAD MORE
5,Just wow!,Excellent productREAD MORE
5,Nice,at this price it is best phonefor gaming performance is excellentphotos and screen are okay qualitybattery for it is lasting more than 1.5 daysREAD MORE
4,Super!,Awesome phoneREAD MORE
5,Delightful,Good phone in this priceREAD MORE
4,Nice product,Awesome phone in best price....READ MORE
5,Must buy!,Best smartphone budget mobile.Value for moneyREAD MORE
4,Wonderful,Camera is OK OK quality and it's battery backup is amazing and performance also very good but it's lower point is it's display😊😀😁😂READ MORE
5,Brilliant,Best cameraREAD MORE
5,Brilliant,Nice productREAD MORE
4,Great product,Battery is too goodREAD MORE
5,Nice product,Nice mobile in low budget..READ MORE
5,Delightful,Good camera ( not so much poor)Battery very awesome. Display is also good.READ MORE
5,Great product,Nice phoneREAD MORE
3,Classy product,Awesome product value for money phone Also flipkart fast deliveryREAD MORE
5,Best in the market!,Good product value of moneyREAD MORE
5,Wonderful,NiceREAD MORE
4,Wonderful,Nice productREAD MORE
4,Terrific,Good quality 🙂READ MORE
5,Wonderful,GoodREAD MORE
5,Nice,Accessories was detectedREAD MORE
5,Good quality product,Nice productREAD MORE
5,Terrific,Nice....READ MORE
5,Very Good,Nice phoneREAD MORE
5,Brilliant,Very goodREAD MORE
4,Excellent,The Best Realme Marzi 30A 👌🏻👌🏻Value for Money Phone 👍👍READ MORE
3,Good,Selfie is not goodREAD MORE
4,Just wow!,Good productREAD MORE
5,Really Nice,Nice phone..READ MORE
5,Worth the money,Thanx Flipkart❤️❤️❤️❤️READ MORE
5,Slightly disappointed,Normal use ok...Heavy use it's over heating..READ MORE
5,Useless product,Not badREAD MORE
3,Delightful,Thanks froREAD MORE
5,Pretty good,At this price range Mobile is awsmREAD MORE
4,Fabulous!,One of the best phone for middle class peopleREAD MORE
5,Wonderful,valuable.. 👌READ MORE
5,Awesome,It is very good but charging is not goodREAD MORE
4,Perfect product!,Best mobileREAD MORE
5,Super!,Very goodREAD MORE
4,Classy product,If u search a mobile under 8000 then you buy this mobile without any hesitationREAD MORE
4,Excellent,Bought it for 7249/-Best under 7500 rangeGood for online classesREAD MORE
3,Delightful,Very good product. Please anyone dont confuse for this product this is your very choice and this is value for moneyREAD MORE
5,Mind-blowing purchase,SuperbREAD MORE
5,Awesome,NiceREAD MORE
4,Terrific,GoodREAD MORE
5,Brilliant,GoodREAD MORE
5,Simply awesome,"Such a great phone for free fire ,, i play free fire ultra graphics its very smoothly work ...I really love this phoneREAD MORE"
